URL	Tracking URL	Title	Description	Keywords
http://australia.creditcards.com/credit-card-news/8-things-consider-diving-back-into-credit-cards-1265.php	http://australia.creditcards.com/credit-card-news/8-things-consider-diving-back-into-credit-cards-1265.php?a_aid=1017&a_cid=1204	Want to leap back in to credit cards? 8 things to look at first	The same credit card issuers that may have dumped you or slashed your limit may suddenly be finding you more attractive. But how can you know if you should dive back into the relationship?	credit, card, issuers
http://australia.creditcards.com/credit-card-news/credit-card-complaint-form-cfpb-1282.php	http://australia.creditcards.com/credit-card-news/credit-card-complaint-form-cfpb-1282.php?a_aid=1017&a_cid=1204	New financial watchdog accepts credit card complaints	On its first day of existence, the Consumer Financial Protection Bureau began policing large banks for consumer protection and launched a website to collect consumer complaints about credit cards	consumer financial protection bureau, credit cards, complaints, watchdog, elizabeth warren
http://australia.creditcards.com/credit-card-news/fico-score-medication-adherence-1270.php	http://australia.creditcards.com/credit-card-news/fico-score-medication-adherence-1270.php?a_aid=1017&a_cid=1204	New medical FICO score sparks controversy, questions	Within the next 12 months, like it or not, about 10 million Americans are expected to be scored -- much like a credit score -- on how likely they are to fill a prescription and take all the pills, on schedule	credit, score, medical, fico, privacy, prescription, medicine, pills, regimen
http://australia.creditcards.com/credit-card-news/sally-herigstad-debt-limit-meltdown-1294.php	http://australia.creditcards.com/credit-card-news/sally-herigstad-debt-limit-meltdown-1294.php?a_aid=1017&a_cid=1204	How to deal with debt limit meltdown	For those dependent upon government assistance, the threat of suspended payments as a result of the current U.S. budget stalemate causes panic 	debt, limit, meltdown, budget, talks, social, security
http://australia.creditcards.com/credit-card-news/kim-mcgrigg-resold-loan-multiple-times-on-credit-report-1270.php	http://australia.creditcards.com/credit-card-news/kim-mcgrigg-resold-loan-multiple-times-on-credit-report-1270.php?a_aid=1017&a_cid=1204	Don't worry if resold loan appears twice on credit report	The same loan may appear multiple times on your credit report -- once with the original lender and again with the collector -- but it only impacts your credit once	credit, report, score, foreclosure, delinquency
http://australia.creditcards.com/credit-card-news/erica-sandberg-new-us-resident-wants-credit-card-1377.php	http://australia.creditcards.com/credit-card-news/erica-sandberg-new-us-resident-wants-credit-card-1377.php?a_aid=1017&a_cid=1204	New resident's quest for U.S. plastic	Having lived in the U.S. for two years now, a reader wants to know how to go about picking -- and getting approved for -- a new credit card	credit, card, immigrant, approval, credit, score, report
http://australia.creditcards.com/credit-card-news/bill-collection-rules-dead-deceased-creditor-relatives-ftc-1282.php	http://australia.creditcards.com/credit-card-news/bill-collection-rules-dead-deceased-creditor-relatives-ftc-1282.php?a_aid=1017&a_cid=1204	Feds set rules for collectors calling on relatives of deceased debtors	Collecting money from the relatives of deceased debtors is fine, new federal guidelines say, but debt collectors must be transparent about what they do	federal, fed, guidelines, debt, dead, deceased, collecting, collectors
http://australia.creditcards.com/credit-card-news/lenders-offer-help-to-federal-workers-debt-ceiling-1267.php	http://australia.creditcards.com/credit-card-news/lenders-offer-help-to-federal-workers-debt-ceiling-1267.php?a_aid=1017&a_cid=1204	Lenders to offer aid, fee waivers if U.S. can't make payroll	Banks and credit unions that cater to federal employees are beginning to offer aid to their account holders should the U.S. fail to reach a debt ceiling deal and stops paying its workers	debt ceiling, federal workers, credit union, bank, assistance, aid
http://australia.creditcards.com/credit-card-news/jeremy-simon-credit-report-history-american-express-authorized-user-1508.php	http://australia.creditcards.com/credit-card-news/jeremy-simon-credit-report-history-american-express-authorized-user-1508.php?a_aid=1017&a_cid=1204	Credit report history seem too short? Contact your issuer	Credit history can be a tricky thing, especially if you're not the primary person on a credit card account. But if you're ever unclear, don't hesitate to call the issuer, our expert says	credit, card, authorized, user, account
http://australia.creditcards.com/credit-card-news/kim-mcgrigg-liable-for-late-spouse-credit-card-debt-1581.php	http://australia.creditcards.com/credit-card-news/kim-mcgrigg-liable-for-late-spouse-credit-card-debt-1581.php?a_aid=1017&a_cid=1204	Are you liable for your late spouse's card debt?	The death of a spouse can bring with it many financial questions, including whether you are liable for paying his or her debts. The answer, sadly, isn't so simple	credit, card, debt, death
http://australia.creditcards.com/credit-card-news/mint-closes-loophole-ends-credit-card-coin-sales-frequent-flyer-flier-miles-1263.php	http://australia.creditcards.com/credit-card-news/mint-closes-loophole-ends-credit-card-coin-sales-frequent-flyer-flier-miles-1263.php?a_aid=1017&a_cid=1204	Mint bans $1 coin trick that let rewards credit cards rack up points	A favorite frequent flier points-building scheme -- buying coins from the Mint on credit cards, returning the metal but pocketing rewards, is no longer allowed	coins, $1, mint, points, frequent, flier, flyer, rewards
http://australia.creditcards.com/credit-card-news/six-ways-cut-groomsmen-costs-1264.php	http://australia.creditcards.com/credit-card-news/six-ways-cut-groomsmen-costs-1264.php?a_aid=1017&a_cid=1204	6 ways to cut groomsman costs	Bridesmaids get all the press, but groomsmen rack up their fair share of financial burden -- anywhere from $500 to $1,500 or more. Follow these tips to help cut costs.	groomsmen, costs, cut, wedding, bridesmaids
http://australia.creditcards.com/credit-card-news/gary-foreman-rich-bride-poor-groom-pay-for-reception-lifestyle-1580.php	http://australia.creditcards.com/credit-card-news/gary-foreman-rich-bride-poor-groom-pay-for-reception-lifestyle-1580.php?a_aid=1017&a_cid=1204	Rich bride, poor groom and mom can't pay country club reception tab	Mom should be honest with herself and her wealthy in-laws about her financial limits, and their kids should discuss money expectations before the ceremony	rich, poor, lifestyle, finances, reception, pay, borrow
http://australia.creditcards.com/credit-card-news/credit-card-interest-rate-report-0727-citi-1276.php	http://australia.creditcards.com/credit-card-news/credit-card-interest-rate-report-0727-citi-1276.php?a_aid=1017&a_cid=1204	Rate survey: Credit card APRs take 2nd straight dip	Credit card interest rates dipped for the second straight week, according to the CreditCards.com Weekly Rate Report	credit, card, interest, rate, apr
http://australia.creditcards.com/credit-card-news/consumer-agencies-complaint-survey-report-1276.php	http://australia.creditcards.com/credit-card-news/consumer-agencies-complaint-survey-report-1276.php?a_aid=1017&a_cid=1204	Auto repair, credit and debt issues top consumer complaint list	A survey of government consumer agencies puts auto repair and credit and debt issues at the top of the complaint list, and budget cuts mean the agencies can't keep up with the volume	government, consumer, complaint, agencies, list
http://australia.creditcards.com/credit-card-news/first-premier-lawsuit-federal-reserve-cfpb-1282.php	http://australia.creditcards.com/credit-card-news/first-premier-lawsuit-federal-reserve-cfpb-1282.php?a_aid=1017&a_cid=1204	First Premier sues Fed, watchdog agency over new credit card rules	Subprime issuer First Premier and its marketing arm are suing the Federal Reserve and the new Consumer Financial Protection Bureau over new credit card rules slated to take effect in October	credit, card, federal, reserve, lawsuit, first, premier
http://australia.creditcards.com/credit-card-news/debt-collectors-social-media-guidelines-concerns-1282.php	http://australia.creditcards.com/credit-card-news/debt-collectors-social-media-guidelines-concerns-1282.php?a_aid=1017&a_cid=1204	Debt collectors' use of social media raises concerns	The use of social media by debt collectors to track debtors prompts government, consumer groups to ponder the need for new guidelines 	social, media, debt, collectors, collections, CFPB
http://australia.creditcards.com/credit-card-news/ben-mezrich-qa-moon-rocks-thad-roberts-sex-on-the-moon-1278.php	http://australia.creditcards.com/credit-card-news/ben-mezrich-qa-moon-rocks-thad-roberts-sex-on-the-moon-1278.php?a_aid=1017&a_cid=1204	The Money Talks: Q&A with Ben Mezrich, author of 'Sex on the Moon'	The tale of Thad Roberts' ill-fated moon rock heist is the latest from the gonzo journalist, whose prior works chronicled the rise of Facebook's Mark Zuckerberg and the fall of the MIT students who learned to beat Las Vegas	Ben, Mezrich, author, Q&A, Sex on the Moon, Thad Roberts, moon rocks
http://australia.creditcards.com/credit-card-news/five-places-highest-atm-fees-1271.php	http://australia.creditcards.com/credit-card-news/five-places-highest-atm-fees-1271.php?a_aid=1017&a_cid=1204	5 places with the highest ATM fees	Need cash and your bank's ATMs are nowhere to be found? If you're stuck in one of these places, be prepared to spend up to $20 for a withdrawal 	bank, atm, withdrawal, fees
http://australia.creditcards.com/credit-card-news/jeremy-simon-remove-bankruptcy-credit-report-job-1508.php	http://australia.creditcards.com/credit-card-news/jeremy-simon-remove-bankruptcy-credit-report-job-1508.php?a_aid=1017&a_cid=1204	Can you remove a bankruptcy from your credit report?	If you do a strategic bankruptcy filing -- but the move is never completed -- you may be able to have any mention of it removed from your credit report, but it won't be easy	credit, score, report, bankruptcy, experian, bureau
http://australia.creditcards.com/credit-card-news/erica-sandberg-getting-credit-cards-age-18-1377.php	http://australia.creditcards.com/credit-card-news/erica-sandberg-getting-credit-cards-age-18-1377.php?a_aid=1017&a_cid=1204	Getting a credit card at age 18 isn't easy	It's not impossible, but qualifying for an unsecured credit card at the age of 18 presents unique challenges	credit, card, 18, years, old
http://australia.creditcards.com/credit-card-news/sally-herigstad-bankruptcy-credit-card-debt-authorized-user-1294.php	http://australia.creditcards.com/credit-card-news/sally-herigstad-bankruptcy-credit-card-debt-authorized-user-1294.php?a_aid=1017&a_cid=1204	Will bankruptcy affect an authorized user?	Without a job and in debt, a wife considers bankruptcy, but asks if her husband is liable for debt on a credit card on which is an authorized user	bankruptcy, credit, card, debt, authorized, user
http://australia.creditcards.com/credit-card-news/five-credit-score-secrets-of-young-fico-savvy-1279.php	http://australia.creditcards.com/credit-card-news/five-credit-score-secrets-of-young-fico-savvy-1279.php?a_aid=1017&a_cid=1204	5 credit score secrets of the young and FICO-savvy	Today's 20-somethings face a stiff lending environment that looks down on short credit histories. Find out how some broke through barriers and build a solid foundation early	young, adults, credit, scores, FICO, savvy, secrets
http://australia.creditcards.com/credit-card-news/credit-card-interest-rate-report-0803-libor-1276.php	http://australia.creditcards.com/credit-card-news/credit-card-interest-rate-report-0803-libor-1276.php?a_aid=1017&a_cid=1204	Rate survey: Card APRs unchanged as run of declines stalls	Credit card interest rates held steady this week, ending a two-week run of declines that brought APRs down from record levels	credit, card, interest, rate, APR, libor
http://australia.creditcards.com/credit-card-news/infographic-americans-biggest-financial-worries-1276.php	http://australia.creditcards.com/credit-card-news/infographic-americans-biggest-financial-worries-1276.php?a_aid=1017&a_cid=1204	Infographic: Americans' biggest financial worries	According to a July 2011 Gallup survey, a lack of money and low wages are the issues causing consumers the most concern, followed by health care costs and too much debt	credit, card, debt, study
http://australia.creditcards.com/credit-card-news/gary-foreman-reduce-monthly-nut-1580.php	http://australia.creditcards.com/credit-card-news/gary-foreman-reduce-monthly-nut-1580.php?a_aid=1017&a_cid=1204	You've got to know your 'monthly nut'	Your 'monthly nut' is the minimum amount you need to make to keep ahead of your bills and avoid always coming up short	monthly nut, bills, income, spending
http://australia.creditcards.com/credit-card-news/debt-free-dreams-pay-off-perfect-life-1267.php	http://australia.creditcards.com/credit-card-news/debt-free-dreams-pay-off-perfect-life-1267.php?a_aid=1017&a_cid=1204	When debt is gone, will dreams come true?	Are people really happier and better off when they escape the chains of debt? Many overburdened borrowers expect to be	debt, free, dreams, happiness
http://australia.creditcards.com/credit-card-news/kim-mcgrigg-care-about-your-credit-1581.php	http://australia.creditcards.com/credit-card-news/kim-mcgrigg-care-about-your-credit-1581.php?a_aid=1017&a_cid=1204	Can't pay your debts? Why you should still care about your credit	As appealing as it may seem to put your fingers in your ears and not worry about debt, there are lots of reasons that's unwise	credit, card, debt, score, fico
http://australia.creditcards.com/credit-card-news/federal-reserve-g19-consumer-credit-june-2011-1276.php	http://australia.creditcards.com/credit-card-news/federal-reserve-g19-consumer-credit-june-2011-1276.php?a_aid=1017&a_cid=1204	Consumer credit card balances surge in June	Consumer credit card balances grew by more than $5 billion in June, according to new data from the Federal Reserve, marking the first back-to-back monthly gains in three years	credit, card, debt, g.19, consumer, revolving, balance 
http://australia.creditcards.com/credit-card-news/jeremy-simon-name-alias-credit-report-dispute-1508.php	http://australia.creditcards.com/credit-card-news/jeremy-simon-name-alias-credit-report-dispute-1508.php?a_aid=1017&a_cid=1204	Unfamiliar names on credit report could signal ID theft	The presence of unfamiliar names on your credit report could have a simple explanation, such as your use of a nickname or some type of error -- or it could be the result of identity theft	credit, report, name, alias, dispute, identity, theft, bureau
http://australia.creditcards.com/credit-card-news/how-credit-debit-card-blocks-from-ruining-vacation-1281.php	http://australia.creditcards.com/credit-card-news/how-credit-debit-card-blocks-from-ruining-vacation-1281.php?a_aid=1017&a_cid=1204	How to keep credit, debit card blocking from ruining your vacation	Before you even pull the flip-flops out of your suitcase for your week of vacation, your available credit may appear as though you've already paid for the whole trip. Blame it on credit or debit card blocking	credit, debit, card, blocking
http://australia.creditcards.com/credit-card-news/erica-sandberg-29-in-debt-buy-house-1377.php	http://australia.creditcards.com/credit-card-news/erica-sandberg-29-in-debt-buy-house-1377.php?a_aid=1017&a_cid=1204	Retirement funds off limits for debt repayment	At 29, a reader proposes dissolving some or all of his 401(k) to pay off $37,000 in debt. Our expert says there are other, much safer, options available 	credit, card, debt, mortgage, student, loans, retirement, funds
http://australia.creditcards.com/credit-card-news/9-steps-to-take-if-bank-database-hacked-1282.php	http://australia.creditcards.com/credit-card-news/9-steps-to-take-if-bank-database-hacked-1282.php?a_aid=1017&a_cid=1204	9 steps to take if your credit card data is hacked	When it comes to protecting customers, all banks are not alike -- but what can you do if your bank's database gets hacked?	credit, card, data, breach, hack
http://australia.creditcards.com/credit-card-news/sally-herigstad-keeping-creditors-at-bay-during-bankruptcy-1294.php	http://australia.creditcards.com/credit-card-news/sally-herigstad-keeping-creditors-at-bay-during-bankruptcy-1294.php?a_aid=1017&a_cid=1204	Keep creditors at bay during bankruptcy filing	Her lawyer went on vacation before her filing was finished, and now she's being sued by a creditor. What are this reader's options?	bankruptcy, sued, collector, filing, lawyer, garnish
http://australia.creditcards.com/credit-card-news/cathleen-mccarthy-late-credit-card-payments-lose-rewards-points-1433.php	http://australia.creditcards.com/credit-card-news/cathleen-mccarthy-late-credit-card-payments-lose-rewards-points-1433.php?a_aid=1017&a_cid=1204	Late credit card payments may cost you rewards points	If you're late paying your credit card bill, you may end up losing some rewards points. But the good news is that they likely won't be gone forever	credit, card, rewards, late, payments
http://australia.creditcards.com/credit-card-news/federal-reserve-interest-rates-august-2011-1282.php	http://australia.creditcards.com/credit-card-news/federal-reserve-interest-rates-august-2011-1282.php?a_aid=1017&a_cid=1204	Fed pledges no interest rate hikes for at least 2 years	Worried by all those headlines about higher credit card interest rates coming? If your rates do increase, it won't be because of the Fed -- at least for now	federal, reserve, board, interest, rates, credit, cards
http://australia.creditcards.com/credit-card-news/fico-score-new-credit-loan-inquiry-1270.php	http://australia.creditcards.com/credit-card-news/fico-score-new-credit-loan-inquiry-1270.php?a_aid=1017&a_cid=1204	How your FICO credit score is calculated: New credit	Taking on too much new credit too quickly can hurt your FICO credit score. However, adding 'new credit' to an old, troubled account may actually help your score. Confused? Welcome to the complex world of the FICO credit score. 	fico, credit, score, report, history, new, inquiry
http://australia.creditcards.com/credit-card-news/sally-herigstad-being-sued-for-unpaid-debt-1294.php	http://australia.creditcards.com/credit-card-news/sally-herigstad-being-sued-for-unpaid-debt-1294.php?a_aid=1017&a_cid=1204	How likely is it you'll be sued for unpaid debt?	The likelihood of being sued for not paying outstanding credit card debt depends on a variety of factors, but take action before that happens 	credit, card, debt, sued, collectors, likely, odds, suit, lawsuit, creditors, owe
http://australia.creditcards.com/credit-card-news/kim-mcgrigg-new-rules-protect-funds-wage-garnishment-1581.php	http://australia.creditcards.com/credit-card-news/kim-mcgrigg-new-rules-protect-funds-wage-garnishment-1581.php?a_aid=1017&a_cid=1204	New rules force banks to protect funds from garnishment	At least part of Social Security income is protected from wage garnishment, and a new rule means banks must take steps to safeguard it	credit, card, debt, garnishment, income, Social Security
http://australia.creditcards.com/credit-card-news/credit-card-interest-rate-report-0810-rating-downgrade-1276.php	http://australia.creditcards.com/credit-card-news/credit-card-interest-rate-report-0810-rating-downgrade-1276.php?a_aid=1017&a_cid=1204	Rate survey: Card APRs steady in wake of U.S. credit downgrade	Despite the downgrade of the nation’s credit rating and an announcement from the Federal Reserve, interest rates on new credit card offers stayed the same this week, according to the CreditCards.com Weekly Credit Card Rate Report	credit, cards, rating, downgrade
http://australia.creditcards.com/credit-card-news/gary-foreman-how-to-calculate-appliance-energy-cost-1580.php	http://australia.creditcards.com/credit-card-news/gary-foreman-how-to-calculate-appliance-energy-cost-1580.php?a_aid=1017&a_cid=1204	How to calculate the energy cost of appliances	By knowing the right formula and 'watt' each appliance consumes in electricity, a landlord and tenant splitting an electric bill can divide it fairly	watt, appliance, wattage, formula, electric, bill, landlord, tenant
http://australia.creditcards.com/credit-card-news/erica-sandberg-weigh-all-costs-when-doing-balance-transfer-cards-1377.php	http://australia.creditcards.com/credit-card-news/erica-sandberg-weigh-all-costs-when-doing-balance-transfer-cards-1377.php?a_aid=1017&a_cid=1204	Weigh all costs before doing a balance transfer	When thinking about transferring your balance to a lower rate card, you need to do the math and have a plan before you card-hop	balance, transfer, credit, card
http://australia.creditcards.com/credit-card-news/capital-one-hsbc-how-change-affect-customers-1273.php	http://australia.creditcards.com/credit-card-news/capital-one-hsbc-how-change-affect-customers-1273.php?a_aid=1017&a_cid=1204	How the Capital One-HSBC credit card deal affects consumers	Some 27 million U.S. cardholders awoke Wednesday to a new bank when Capital One bought HSBC's card portfolio. Here's what they should expect	hsbc, capital one, cardholders, portfolio, customers, change
http://australia.creditcards.com/credit-card-news/buying-airline-miles-worth-the-cost-1263.php	http://australia.creditcards.com/credit-card-news/buying-airline-miles-worth-the-cost-1263.php?a_aid=1017&a_cid=1204	Buying airline miles: Is it worth the cost?	The offers can be tempting: buying airline miles to boost your mileage account. But how do you know you're getting a good deal and not just adding to the airlines' bottom line?	frequent, flier, airline, miles, awards, buying miles
http://australia.creditcards.com/credit-card-news/jeremy-simon-interest-charge-closed-account-debt-collection-1508.php	http://australia.creditcards.com/credit-card-news/jeremy-simon-interest-charge-closed-account-debt-collection-1508.php?a_aid=1017&a_cid=1204	Beware of interest charged on closed accounts in collection	Collection agencies are allowed to charge you interest on debts in closed credit card accounts -- unless your card contract or state law says otherwise	credit, card, interest, collection, agency, debt, collector
http://australia.creditcards.com/credit-card-news/cleveland-tops-cities-improved-credit-card-payments-1276.php	http://australia.creditcards.com/credit-card-news/cleveland-tops-cities-improved-credit-card-payments-1276.php?a_aid=1017&a_cid=1204	Cleveland tops list of cities improving on-time credit card payments	San Antonio, Cincinnati, Houston and Dallas round out the top five cities that have improved most at reducing the number of credit card accounts more than 60 days late	credit card, delinquency, delinquent, 60 days, experian, San Antonio, Cincinnati, Houston, Dallas, Cleveland
http://australia.creditcards.com/credit-card-news/federal-reserve-report-consumer-credit-card-lending-demand-1276.php	http://australia.creditcards.com/credit-card-news/federal-reserve-report-consumer-credit-card-lending-demand-1276.php?a_aid=1017&a_cid=1204	Consumers warily embracing credit cards again, Fed reports show	Like two old friends trying to rebuild a fractured relationship, banks and credit card users appear to be taking tentative steps toward reconciling, according to a pair of new Federal Reserve reports	credit, card, debt, balance, limit, fed
http://australia.creditcards.com/credit-card-news/debit-card-monthly-use-activity-fee-charge-own-money-1271.php	http://australia.creditcards.com/credit-card-news/debit-card-monthly-use-activity-fee-charge-own-money-1271.php?a_aid=1017&a_cid=1204	Banks add new $3 fee for accessing your own money with debit card	Wells Fargo has sent notices to customers that starting Oct. 14, it will cost them $3 a month to use a debit card. The activity fees are a way for banks to recoup lost revenue from new caps on 'swipe fees'	debit card, interchange fee, durbin amendment, federal reserve, banks, wells fargo, merchant
http://australia.creditcards.com/credit-card-news/gary-foreman-marriage-bride-groom-financial-differences.php	http://australia.creditcards.com/credit-card-news/gary-foreman-marriage-bride-groom-financial-differences.php?a_aid=1017&a_cid=1204	Bride, groom from different financial worlds need to talk, budget	If he's from financial Mars and she's from financial Venus, premarital discussions about money expectations will help prevent problems later	bride, groom, spouse, money, differences
http://australia.creditcards.com/credit-card-news/6-ways-avoid-freshman-15000-college-debt-1279.php	http://australia.creditcards.com/credit-card-news/6-ways-avoid-freshman-15000-college-debt-1279.php?a_aid=1017&a_cid=1204	6 tips for avoiding the 'freshman $15,000'	The first year of college is famous for weight gain, known as the "freshman 15," but it's also bad for gaining debt. Six college students reveal how they gained, then shed, their 'freshman $15,000'	credit, card, debt, freshman, college, school
http://australia.creditcards.com/credit-card-news/credit-card-interest-rate-report-0817-1276.php	http://australia.creditcards.com/credit-card-news/credit-card-interest-rate-report-0817-1276.php?a_aid=1017&a_cid=1204	Rate survey: Credit card APRs unchanged for 3rd straight week	Interest rates on new credit card offers remained unchanged this week, according to the CreditCards.com Weekly Credit Card Rate Report	credit, card, rate, report, interest
http://australia.creditcards.com/credit-card-news/qa-light-heavyweight-champion-bernard-hopkins-money-business-1278.php	http://australia.creditcards.com/credit-card-news/qa-light-heavyweight-champion-bernard-hopkins-money-business-1278.php?a_aid=1017&a_cid=1204	Money Talks: Q&A with boxing champ Bernard Hopkins	Also an astute businessman, the light-heavyweight world champion just shakes his head at his peers' foolishness with money	bernard, hopkins, boxing, champion, money, businessman
http://australia.creditcards.com/credit-card-news/j_d_power-credit-card-satisfaction-survey-1276.php	http://australia.creditcards.com/credit-card-news/j_d_power-credit-card-satisfaction-survey-1276.php?a_aid=1017&a_cid=1204	J.D. Power survey finds consumers happier with their credit cards	American Express, Discover once again top the annual survey of consumer satisfaction with their cards	jd power, satisfaction survey, credit cards, american express, discover
http://australia.creditcards.com/credit-card-news/cathleen-mccarthy-how-high-annual-fee-rewards-credit-card-1433.php	http://australia.creditcards.com/credit-card-news/cathleen-mccarthy-how-high-annual-fee-rewards-credit-card-1433.php?a_aid=1017&a_cid=1204	How high is too high for a rewards card's annual fee?	When determining whether a rewards card's annual fee is too high, the most important thing is to know thyself -- or rather, thine travel habits	credit, card, rewards, annual, fees
http://australia.creditcards.com/credit-card-news/credit-card-wallet-recovery-kit-1282.php	http://australia.creditcards.com/credit-card-news/credit-card-wallet-recovery-kit-1282.php?a_aid=1017&a_cid=1204	Your Wallet Recovery Kit	Use this interactive tool to safely store important credit card and other data you carry with you, so you'll be able to recover quickly from having a wallet lost or stolen	credit card, wallet, recovery, kit
http://australia.creditcards.com/credit-card-news/credit-card-minimum-payment-purchases-law-1282.php	http://australia.creditcards.com/credit-card-news/credit-card-minimum-payment-purchases-law-1282.php?a_aid=1017&a_cid=1204	Merchants may require up to $10 minimum credit card purchase	A little-noticed passage within the Wall Street reform law gives federal blessing to those handwritten '$10 minimum' signs we all see at convenience stores	minimum payment, requirement, law, $10, signs
http://australia.creditcards.com/credit-card-news/infographic-credit-card-issuer-college-marketing-agreements-1701.php	http://australia.creditcards.com/credit-card-news/infographic-credit-card-issuer-college-marketing-agreements-1701.php?a_aid=1017&a_cid=1204	Infographic: Credit card issuers still paying big bucks to colleges	The Credit CARD Act of 2009 changed the rules of the game, but credit card companies are still paying colleges and alumni groups big bucks to market to their students	credit, card, college, marketing, deals, federal, reserve
http://australia.creditcards.com/credit-card-news/infographic-credit-card-debt-statistics-by-state-1276.php	http://australia.creditcards.com/credit-card-news/infographic-credit-card-debt-statistics-by-state-1276.php?a_aid=1017&a_cid=1204	Infographic: Alaska, N. Carolina are top states for credit card debt	When it comes to credit card debt, no state can touch Alaska. According to a report from TransUnion, the state's average credit card debt per borrower in the second quarter of 2011 was $6,926	credit, card, debt, alaska, transunion
http://australia.creditcards.com/credit-card-news/jeremy-simon-bank-america-equifax-remove-authorized-user-1508.php	http://australia.creditcards.com/credit-card-news/jeremy-simon-bank-america-equifax-remove-authorized-user-1508.php?a_aid=1017&a_cid=1204	No longer want to be an authorized user? Just ask	It's simple to be removed as an authorized user on a credit card. Just don't expect it to come off your credit report easily	bank, america, credit, card, equifax, authorized, user
http://australia.creditcards.com/credit-card-news/nine-low-tech-ways-manage-money-credit-1264.php	http://australia.creditcards.com/credit-card-news/nine-low-tech-ways-manage-money-credit-1264.php?a_aid=1017&a_cid=1204	9 low-tech ways to manage money and credit	Forget the apps, alerts and software. Old-fashioned ways of keeping track of how and where you spend often are the most effective 	money, budget, credit, cards, bills, checkbooks
http://australia.creditcards.com/credit-card-news/erica-sandberg-co-signed-credit-card-college-rules-limits-1377.php	http://australia.creditcards.com/credit-card-news/erica-sandberg-co-signed-credit-card-college-rules-limits-1377.php?a_aid=1017&a_cid=1204	Set up charging rules on co-signed card for college student	A financially reformed mom co-signed on a card for her college-bound son, but worries that he may return her to financial ruin 	co-signer, credit, card, mom, college, son
http://australia.creditcards.com/credit-card-news/5-ways-to-rebuild-credit-after-bankruptcy-1265.php	http://australia.creditcards.com/credit-card-news/5-ways-to-rebuild-credit-after-bankruptcy-1265.php?a_aid=1017&a_cid=1204	5 ways to rebuild credit after bankruptcy	More than a million people filed for bankruptcy last year, and though it stays on your credit report for years, you can start turning your credit around in as little to 12 to 18 months	
http://australia.creditcards.com/credit-card-news/sally-herigstad-ex-spouse-wont-pay-co-signed-car-loan-1294.php	http://australia.creditcards.com/credit-card-news/sally-herigstad-ex-spouse-wont-pay-co-signed-car-loan-1294.php?a_aid=1017&a_cid=1204	Help! Ex-spouse won't pay co-signed car loan	Even if your divorce decree says he has to pay, the bank doesn't care and has every right to go after the co-signer for payment 	divorce, co-sign, car, loan, court
http://australia.creditcards.com/credit-card-news/gary-foreman-charge-off-affect-credit-report-score-1580.php	http://australia.creditcards.com/credit-card-news/gary-foreman-charge-off-affect-credit-report-score-1580.php?a_aid=1017&a_cid=1204	How charge-offs work, how they affect your credit	The phrase charge-off comes from the world of financial accounting, but if one happens to you, expect the damage to your credit to be substantial	charge, off, charge-off, credit card, loan, write off
http://australia.creditcards.com/credit-card-news/credit-prepaid-card-refer-friend-programs-1273.php	http://australia.creditcards.com/credit-card-news/credit-prepaid-card-refer-friend-programs-1273.php?a_aid=1017&a_cid=1204	Refer-a-friend programs catch on for credit cards, prepaid cards	Current customers, friends can get discounts for signing up, and some programs use social media to spread the word 	refer-a-friend, program, credit, prepaid
http://australia.creditcards.com/credit-card-news/credit-card-interest-rate-report-0824-chase-1276.php	http://australia.creditcards.com/credit-card-news/credit-card-interest-rate-report-0824-chase-1276.php?a_aid=1017&a_cid=1204	Rate survey: Credit card rates jump to near-record levels	Interest rates on new credit card offers jumped to a near-record high this week, according to the CreditCards.com Weekly Credit Card Rate Report	credit, card, rate, report, interest
http://australia.creditcards.com/credit-card-news/cathleen-mccarthy-elite-qualifying-miles-frequent-flier-1433.php	http://australia.creditcards.com/credit-card-news/cathleen-mccarthy-elite-qualifying-miles-frequent-flier-1433.php?a_aid=1017&a_cid=1204	Want to be elite? Know that all miles aren't created equal	Miles earned by spending on an airline credit card can get you free flights and more, but they likely won't get you elite status with the airline	airline, miles, credit, card, frequent, flier, elite, flyer
http://australia.creditcards.com/credit-card-news/credit-cards-affluent-business-launched-1273.php	http://australia.creditcards.com/credit-card-news/credit-cards-affluent-business-launched-1273.php?a_aid=1017&a_cid=1204	Flurry of credit cards for affluent people, small businesses launched	The well-to-do and those who charge a lot are still coveted by card issuers through new, competing offers of boosted rewards, other goodies	rich, affluent, well-to-do, wealthy
http://australia.creditcards.com/credit-card-news/kim-mcgrigg-credit-card-agreement-trumps-divorce-decree-1581.php	http://australia.creditcards.com/credit-card-news/kim-mcgrigg-credit-card-agreement-trumps-divorce-decree-1581.php?a_aid=1017&a_cid=1204	Your credit card agreement trumps your divorce decree	Even if your divorce decree says your ex takes responsibility for all your joint debts, it may not matter. That's because your credit card agreement takes precedent over your decree	credit, card, debt, divorce, bankruptcy
http://australia.creditcards.com/credit-card-news/credit-card-social-media-contests-1273.php	http://australia.creditcards.com/credit-card-news/credit-card-social-media-contests-1273.php?a_aid=1017&a_cid=1204	Card networks join in social media contest fun	From Yankees tickets to cash, the four major credit card networks are offering some pretty cool stuff on Facebook these days 	social, media, contests, credit, card, networks
